node	human	monkey	mosquito
n156	0.9999967999939712	1.6000030144818472e-06	1.6000030144818472e-06
KY765324	1.0	0.0	0.0
MF434518	1.0	0.0	0.0
MF801401	1.0	0.0	0.0
MF801417	1.0	0.0	0.0
n132	0.9999993054144419	3.4729175519894405e-07	3.472938028787974e-07
n133	0.9999939408268566	3.0295857989500687e-06	3.029587344493314e-06
n139	0.9994593974588716	3.985074020456774e-06	0.0005366174671078914
n137	0.9991574718187108	1.588911039104286e-05	0.0008266390708982136
MF801393	1.0	0.0	0.0
MF801398	1.0	0.0	0.0
KY241721	1.0	0.0	0.0
n365	0.9999999338383767	3.291015995628673e-08	3.325146337203593e-08
KY241716	1.0	0.0	0.0
KY241783	0.0	0.0	1.0
n377	1.0	1.1272866725288433e-72	1.0569248612038486e-67
n455	0.018732658144809768	1.9946728031546895e-05	0.9812473951271586
KY241727	1.0	0.0	0.0
KY241780	0.0	0.0	1.0
KY241682	1.0	0.0	0.0
KY241778	0.0	0.0	1.0
KY241776	0.0	0.0	1.0
n30	0.999999960173995	1.9913417580944255e-08	1.9912587526951613e-08
KU963796	1.0	0.0	0.0
KU820899	1.0	0.0	0.0
MF099651	0.0	1.0	0.0
MF036115	1.0	0.0	0.0
n344	1.0	0.0	0.0
KR872956	1.0	0.0	0.0
n197	0.999999990944579	4.527710499856064e-09	4.527710499856064e-09
n199	0.9998659389851792	6.703050741045671e-05	6.703050741045671e-05
n202	0.999999876118822	6.194058899664371e-08	6.194058899664371e-08
KU527068	1.0	0.0	0.0
KY014307	1.0	0.0	0.0
KY785433	1.0	0.0	0.0
KU497555	1.0	0.0	0.0
n327	0.9999987659226828	6.170386586231615e-07	6.170386586231613e-07
KY558999	1.0	0.0	0.0
n300	0.9999999772940351	1.1352982488719594e-08	1.1352982488719594e-08
KY558996	1.0	0.0	0.0
KY785455	1.0	0.0	0.0
KY785480	1.0	0.0	0.0
KY014317	1.0	0.0	0.0
n336	0.9999999986248076	6.875962671119685e-10	6.875962671119685e-10
n333	1.0	0.0	0.0
n334	0.9999943086375939	2.845681203128146e-06	2.845681203128146e-06
n45	0.9999994043575839	2.9782120800535064e-07	2.9782120800535064e-07
KU940227	1.0	0.0	0.0
KX101066	1.0	0.0	0.0
KX101061	1.0	0.0	0.0
