node	human	monkey	mosquito
n337	0.9999999961959467	1.902026676779055e-09	1.902026676779055e-09
KY241698	1.0	0.0	0.0
KY241740	1.0	0.0	0.0
KY241716	1.0	0.0	0.0
KY241783	0.0	0.0	1.0
n382	0.9999999999999323	3.38420122176223e-14	3.384201225302243e-14
KY241695	1.0	0.0	0.0
KY241760	1.0	0.0	0.0
n386	0.9999676527443748	1.0462434193598022e-09	3.2346209381754954e-05
n408	0.9999999999999323	3.3842012217732856e-14	3.3842012239828415e-14
KY241735	1.0	0.0	0.0
KX520666	1.0	0.0	0.0
KU940224	1.0	0.0	0.0
KX101066	1.0	0.0	0.0
KX101061	1.0	0.0	0.0
KY559006	1.0	0.0	0.0
n55	0.9999999984916785	7.541607555944054e-10	7.541607555944054e-10
n59	0.999999997345657	1.3271715040512316e-09	1.3271715040512316e-09
KY559013	1.0	0.0	0.0
n68	0.999999924963861	3.751806942336336e-08	3.751806942336336e-08
n90	0.9999999787326003	1.0633699873710448e-08	1.0633699873710448e-08
KY785437	1.0	0.0	0.0
n99	0.9999997829228444	1.0853857780362545e-07	1.0853857780362545e-07
n103	0.9999999999933554	3.322251301223917e-12	3.322251301223917e-12
n181	0.9999999999609795	1.9510216129043863e-11	1.9510216129043863e-11
n191	0.9999924996018463	3.750199076831549e-06	3.750199076831549e-06
MF801406	1.0	0.0	0.0
n205	0.9999938131328173	3.0934335913546653e-06	3.0934335913546653e-06
KY558989	1.0	0.0	0.0
n289	0.9999712791169136	1.4360441543234976e-05	1.4360441543234976e-05
n290	0.9999997239114963	1.3804425181907226e-07	1.3804425181907226e-07
n298	0.999999993738566	3.1307170122603982e-09	3.1307170122603982e-09
n323	0.9999999194883448	4.0255827635273474e-08	4.0255827635273474e-08
KU497555	1.0	0.0	0.0
n327	0.9999998912837229	5.43581385973687e-08	5.435813859736869e-08
KY014296	1.0	0.0	0.0
KY014320	1.0	0.0	0.0
n335	0.9999998844040054	5.779799728964899e-08	5.779799728964899e-08
KY785427	1.0	0.0	0.0
n338	0.9999868933750431	6.553312478479808e-06	6.553312478479808e-06
KY559031	1.0	0.0	0.0
n383	0.999999999999932	3.394835513296385e-14	3.3948355132965e-14
KY241752	1.0	0.0	0.0
KY241785	0.0	0.0	1.0
n387	0.9999999989536211	1.0152164761952862e-13	1.0462772602737778e-09
n409	0.999999999999932	3.394835874087187e-14	3.394904188121075e-14
KY241755	1.0	0.0	0.0
KY559011	1.0	0.0	0.0
n56	0.99999992143127	3.928436493892758e-08	3.928436493892758e-08
KY559019	1.0	0.0	0.0
n60	0.9999999999811006	9.44968827341422e-12	9.44968827341422e-12
n69	0.9999999363365023	3.183174883557455e-08	3.183174883557456e-08
KU312312	1.0	0.0	0.0
n91	0.9999999999992445	3.777885755915307e-13	3.777885755915307e-13
n92	0.9999999973795267	1.3102366231167238e-09	1.3102366231167238e-09
KY014308	1.0	0.0	0.0
KY559032	1.0	0.0	0.0
n104	0.9999999996006228	1.9968855854629424e-10	1.9968855854629424e-10
n117	0.9999999999998173	9.140236725847197e-14	9.140236725847197e-14
n182	0.9999999925931522	3.7034238982139996e-09	3.7034238982139996e-09
n188	0.9999936008172229	3.199591388546878e-06	3.199591388546878e-06
MF801377	1.0	0.0	0.0
KY765323	1.0	0.0	0.0
n206	0.9999828037355483	8.598132225851067e-06	8.598132225851067e-06
MF098767	1.0	0.0	0.0
KU729217	1.0	0.0	0.0
KY120352	1.0	0.0	0.0
KY785426	1.0	0.0	0.0
MF073358	1.0	0.0	0.0
n299	0.9999940378405415	2.98107972932431e-06	2.98107972932431e-06
KY558999	1.0	0.0	0.0
n324	0.9999267268516584	3.663657417078033e-05	3.663657417078033e-05
n325	0.9999951248171591	2.437591420520679e-06	2.437591420520679e-06
KU991811	1.0	0.0	0.0
n328	0.9999998610977711	6.945111446574535e-08	6.945111446574536e-08
MH763833	1.0	0.0	0.0
MH763832	1.0	0.0	0.0
KY014301	1.0	0.0	0.0
KY785479	1.0	0.0	0.0
n384	0.9999999999933568	3.3215952762027598e-12	3.3215952762027598e-12
KY241772	1.0	0.0	0.0
KY241702	1.0	0.0	0.0
n388	0.9999999999998984	3.384529244115089e-14	6.768292285930765e-14
n410	0.9999999999933354	3.321706133450477e-12	3.3428271410320073e-12
KY241771	1.0	0.0	0.0
KY559010	1.0	0.0	0.0
KY559012	1.0	0.0	0.0
n61	0.9999999999999317	3.414547119957605e-14	3.414547119957605e-14
KY559018	1.0	0.0	0.0
