node	Africa	Caribbean	Central America	Eastern Asia	Europe	Northern America	Oceania	South America	South-eastern Asia	Southern Asia
n406	3.1679486110834437e-19	6.579798359549207e-11	7.579036709190994e-11	8.027857419840205e-11	7.013832434304924e-11	9.325188411519334e-11	1.1663143438348751e-11	1.2637502344774059e-11	0.9999999995901254	3.167948611083444e-13
KY241684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KY785429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n276	1.3948228828824612e-15	2.8970335202227103e-07	3.3369903145525915e-07	3.534602547066358e-07	3.0881353131311957e-07	4.1058071895708897e-07	5.135190418567294e-08	0.9999980384023628	2.1259402028658166e-07	1.3948228828824616e-09
KY558999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n281	1.5209057694761768e-19	9.179207298995348e-10	3.944623357157052e-11	3.8541075520134126e-11	3.367282593585139e-11	4.8744854281641126e-11	5.599378122344673e-12	0.9999999988927419	2.3181113242264193e-11	1.5209057694761767e-13
KY558996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n305	1.1279730068098098e-17	2.3427889309368225e-09	2.6985756005253944e-09	2.858381742815172e-09	2.497330175276226e-09	3.3203066409628697e-09	4.1527539073650153e-10	0.9999999841368447	1.7192169646434506e-09	1.1279730068098098e-11
KY559015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KU497555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n307	4.031031549411083e-16	8.372413202446205e-08	9.643886261919205e-08	1.0214984681358943e-07	2.7173099580912853e-06	1.186576340270279e-07	1.4840676076879805e-08	0.9999968050362154	6.143957154046531e-08	4.0310315494110833e-10
KY014317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n314	2.1641433493651467e-21	4.4949046238196844e-13	5.177521450760039e-13	5.484127546771373e-13	4.791409419697418e-13	6.370382528226856e-13	7.967526435399416e-14	0.9999999999969565	3.298511522604372e-13	2.1641433493651467e-15
n313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KY785427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KX879604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
MF794971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
