node	human	monkey	mosquito
n352	1.0	2.4568089465174165e-26	1.733879630225765e-23
n370	0.9999997013606919	2.2708511469871706e-08	2.759307964653266e-07
KX447509	1.0	0.0	0.0
n22	0.9999998177992342	9.110038285375235e-08	9.110038285375235e-08
n26	0.9999999995301954	4.6283400772158944e-10	6.970639951420808e-12
KU761561	1.0	0.0	0.0
n192	0.9999999724504451	1.3774777441398811e-08	1.377477744139881e-08
n290	0.9999996798956311	1.6005218450660253e-07	1.6005218450660253e-07
n42	0.9999979212768301	1.0393615849545089e-06	1.0393615849545089e-06
n43	0.9999987999809542	6.000095228788809e-07	6.000095228788807e-07
n51	0.9999985880979685	7.05951015668089e-07	7.05951015668089e-07
KY241788	1.0	0.0	0.0
n64	0.9999999886744755	5.662762311784798e-09	5.662762311784798e-09
n94	1.0	2.5790341754890248e-36	2.579034969638218e-36
MF352141	1.0	0.0	0.0
n342	0.9999999997799155	1.100421555386413e-10	1.100421555386413e-10
KY241707	1.0	0.0	0.0
KY241782	0.0	0.0	1.0
n368	0.9999894636471746	9.04962392920377e-08	1.0445856586191171e-05
KY241734	1.0	0.0	0.0
n357	0.9999999994772815	2.613592182586585e-10	2.6135921825865857e-10
KY241688	1.0	0.0	0.0
n361	0.9999999596401484	2.7375669207553536e-10	4.008609491577867e-08
KY241749	1.0	0.0	0.0
KY241697	1.0	0.0	0.0
KY241706	1.0	0.0	0.0
KY241671	1.0	0.0	0.0
n371	0.9999947020421729	4.479869797413119e-16	5.297957826638211e-06
KY241708	1.0	0.0	0.0
KX447514	1.0	0.0	0.0
KJ776791	1.0	0.0	0.0
n30	0.9999999456817512	2.7159801786134364e-08	2.7158446914537417e-08
KU963796	1.0	0.0	0.0
KU820899	1.0	0.0	0.0
MF099651	0.0	1.0	0.0
MF036115	1.0	0.0	0.0
n193	0.9999718481415498	1.4075929225078343e-05	1.4075929225078343e-05
n194	0.999999966084231	1.695788441937716e-08	1.6957884419377154e-08
n291	0.9999999999999994	2.945460078882792e-16	2.945460078882793e-16
n328	0.9999962368864189	1.881556790483956e-06	1.881556790483956e-06
KY003154	1.0	0.0	0.0
KY003153	1.0	0.0	0.0
KX101060	1.0	0.0	0.0
n44	0.9999999995751173	2.1244132565263235e-10	2.1244132565263235e-10
n52	0.999999999991256	4.3720717062263974e-12	4.3720717062263974e-12
n62	0.9999758226471636	1.2088676418134063e-05	1.2088676418134063e-05
MH513600	1.0	0.0	0.0
n93	0.999922407494884	3.879625255799546e-05	3.879625255799546e-05
KY441401	1.0	0.0	0.0
n67	0.9999969702390309	1.5148804846200445e-06	1.5148804846200445e-06
n95	0.999999345723434	3.2713828310085756e-07	3.2713828310085756e-07
KY785410	1.0	0.0	0.0
n189	0.9999706317522967	1.468412385163778e-05	1.468412385163778e-05
n180	0.999996988727203	1.5056363984870348e-06	1.505636398487035e-06
n104	0.9999996752594813	1.6237025939050615e-07	1.6237025939050615e-07
n159	0.9999989150539738	5.424730130459598e-07	5.424730130459598e-07
n142	0.9999998338797889	8.306010561276881e-08	8.306010561276881e-08
MF801378	1.0	0.0	0.0
n123	0.999952881636459	2.3559181770517562e-05	2.3559181770517562e-05
n126	0.9999960183249321	1.9907334313536478e-06	1.990941636454385e-06
n141	0.9999390832153364	3.045839233178816e-05	3.045839233178816e-05
n164	0.9999329637133101	3.3518143345013587e-05	3.3518143345013587e-05
MF801381	1.0	0.0	0.0
n168	0.9999622395529072	1.8880223546446483e-05	1.8880223546446483e-05
MF801400	1.0	0.0	0.0
MF801411	1.0	0.0	0.0
MF801399	1.0	0.0	0.0
